# OUT_OF_SCOPE — série de valores, não entra na skill.
# Manutenção separada (regra 4 de 01-plano-extracao.md). Aqui só como
# evidência de conferência contra a tabela mantida à parte.
# documento=manual-de-calculo-trabalhista_2016-1.pdf emissor=TRT-3, Secretaria de Cálculos Judiciais, julho/2016 offset_paginacao=0
# Os calendários do original não têm moldura de tabela: cada dia foi
# atribuído a um mês e a um dia da semana pela posição x/y na página.
# 'dia_da_semana' vem da coluna sob o cabeçalho D S T Q Q S S do original,
# não de cálculo de calendário. Divergência é do original — ver relatório.
pagina_pdf,item,ano,mes,mes_numero,dia,dia_da_semana
466,18.14,2020,JULHO,7,30,quinta
466,18.14,2020,JULHO,7,31,sexta
466,18.14,2020,AGOSTO,8,1,sabado
466,18.14,2020,AGOSTO,8,2,domingo
466,18.14,2020,AGOSTO,8,3,segunda
466,18.14,2020,AGOSTO,8,4,terca
466,18.14,2020,AGOSTO,8,5,quarta
466,18.14,2020,AGOSTO,8,6,quinta
466,18.14,2020,AGOSTO,8,7,sexta
466,18.14,2020,AGOSTO,8,8,sabado
466,18.14,2020,AGOSTO,8,9,domingo
466,18.14,2020,AGOSTO,8,10,segunda
466,18.14,2020,AGOSTO,8,11,terca
466,18.14,2020,AGOSTO,8,12,quarta
466,18.14,2020,AGOSTO,8,13,quinta
466,18.14,2020,AGOSTO,8,14,sexta
466,18.14,2020,AGOSTO,8,15,sabado
466,18.14,2020,AGOSTO,8,16,domingo
466,18.14,2020,AGOSTO,8,17,segunda
466,18.14,2020,AGOSTO,8,18,terca
466,18.14,2020,AGOSTO,8,19,quarta
466,18.14,2020,AGOSTO,8,20,quinta
466,18.14,2020,AGOSTO,8,21,sexta
466,18.14,2020,AGOSTO,8,22,sabado
466,18.14,2020,AGOSTO,8,23,domingo
466,18.14,2020,AGOSTO,8,24,segunda
466,18.14,2020,AGOSTO,8,25,terca
466,18.14,2020,AGOSTO,8,26,quarta
466,18.14,2020,AGOSTO,8,27,quinta
466,18.14,2020,AGOSTO,8,28,sexta
466,18.14,2020,AGOSTO,8,29,sabado
466,18.14,2020,AGOSTO,8,30,domingo
466,18.14,2020,AGOSTO,8,31,segunda
466,18.14,2020,SETEMBRO,9,1,terca
466,18.14,2020,SETEMBRO,9,2,quarta
466,18.14,2020,SETEMBRO,9,3,quinta
466,18.14,2020,SETEMBRO,9,4,sexta
466,18.14,2020,SETEMBRO,9,6,domingo
466,18.14,2020,SETEMBRO,9,7,sabado
466,18.14,2020,SETEMBRO,9,8,terca
466,18.14,2020,SETEMBRO,9,9,quarta
466,18.14,2020,SETEMBRO,9,10,quinta
466,18.14,2020,SETEMBRO,9,11,sexta
466,18.14,2020,SETEMBRO,9,12,sabado
466,18.14,2020,SETEMBRO,9,13,domingo
466,18.14,2020,SETEMBRO,9,14,segunda
466,18.14,2020,SETEMBRO,9,15,terca
466,18.14,2020,SETEMBRO,9,16,quarta
466,18.14,2020,SETEMBRO,9,17,quinta
466,18.14,2020,SETEMBRO,9,18,sexta
466,18.14,2020,SETEMBRO,9,19,sabado
466,18.14,2020,SETEMBRO,9,20,domingo
466,18.14,2020,SETEMBRO,9,21,segunda
466,18.14,2020,SETEMBRO,9,22,terca
466,18.14,2020,SETEMBRO,9,23,quarta
466,18.14,2020,SETEMBRO,9,24,quinta
466,18.14,2020,SETEMBRO,9,25,sexta
466,18.14,2020,SETEMBRO,9,26,sabado
466,18.14,2020,SETEMBRO,9,27,domingo
466,18.14,2020,SETEMBRO,9,28,segunda
466,18.14,2020,SETEMBRO,9,29,terca
466,18.14,2020,SETEMBRO,9,30,quarta
466,18.14,2020,OUTUBRO,10,1,quinta
466,18.14,2020,OUTUBRO,10,2,sexta
466,18.14,2020,OUTUBRO,10,3,sabado
466,18.14,2020,OUTUBRO,10,4,domingo
466,18.14,2020,OUTUBRO,10,5,segunda
466,18.14,2020,OUTUBRO,10,6,terca
466,18.14,2020,OUTUBRO,10,7,quarta
466,18.14,2020,OUTUBRO,10,8,quinta
466,18.14,2020,OUTUBRO,10,9,sexta
466,18.14,2020,OUTUBRO,10,10,sabado
466,18.14,2020,OUTUBRO,10,11,domingo
466,18.14,2020,OUTUBRO,10,12,segunda
466,18.14,2020,OUTUBRO,10,13,terca
466,18.14,2020,OUTUBRO,10,14,quarta
466,18.14,2020,OUTUBRO,10,15,quinta
466,18.14,2020,OUTUBRO,10,16,sexta
466,18.14,2020,OUTUBRO,10,17,sabado
466,18.14,2020,OUTUBRO,10,18,domingo
466,18.14,2020,OUTUBRO,10,19,segunda
466,18.14,2020,OUTUBRO,10,20,terca
466,18.14,2020,OUTUBRO,10,21,quarta
466,18.14,2020,OUTUBRO,10,22,quinta
466,18.14,2020,OUTUBRO,10,23,sexta
466,18.14,2020,OUTUBRO,10,24,sabado
466,18.14,2020,OUTUBRO,10,25,domingo
466,18.14,2020,OUTUBRO,10,26,segunda
466,18.14,2020,OUTUBRO,10,27,terca
466,18.14,2020,OUTUBRO,10,28,quarta
466,18.14,2020,OUTUBRO,10,29,quinta
466,18.14,2020,OUTUBRO,10,30,sexta
466,18.14,2020,OUTUBRO,10,31,sabado
466,18.14,2020,NOVEMBRO,11,1,domingo
466,18.14,2020,NOVEMBRO,11,2,segunda
466,18.14,2020,NOVEMBRO,11,3,terca
466,18.14,2020,NOVEMBRO,11,4,quarta
466,18.14,2020,NOVEMBRO,11,5,quinta
466,18.14,2020,NOVEMBRO,11,6,sexta
466,18.14,2020,NOVEMBRO,11,7,sabado
466,18.14,2020,NOVEMBRO,11,8,domingo
466,18.14,2020,NOVEMBRO,11,9,segunda
466,18.14,2020,NOVEMBRO,11,10,terca
466,18.14,2020,NOVEMBRO,11,11,quarta
466,18.14,2020,NOVEMBRO,11,12,quinta
466,18.14,2020,NOVEMBRO,11,13,sexta
466,18.14,2020,NOVEMBRO,11,14,sabado
466,18.14,2020,NOVEMBRO,11,15,domingo
466,18.14,2020,NOVEMBRO,11,16,segunda
466,18.14,2020,NOVEMBRO,11,17,terca
466,18.14,2020,NOVEMBRO,11,18,quarta
466,18.14,2020,NOVEMBRO,11,19,quinta
466,18.14,2020,NOVEMBRO,11,20,sexta
466,18.14,2020,NOVEMBRO,11,21,sabado
466,18.14,2020,NOVEMBRO,11,22,domingo
466,18.14,2020,NOVEMBRO,11,23,segunda
466,18.14,2020,NOVEMBRO,11,24,terca
466,18.14,2020,NOVEMBRO,11,25,quarta
466,18.14,2020,NOVEMBRO,11,26,quinta
466,18.14,2020,NOVEMBRO,11,27,sexta
466,18.14,2020,NOVEMBRO,11,28,sabado
466,18.14,2020,NOVEMBRO,11,29,domingo
466,18.14,2020,NOVEMBRO,11,30,segunda
466,18.14,2020,DEZEMBRO,12,1,terca
466,18.14,2020,DEZEMBRO,12,2,quarta
466,18.14,2020,DEZEMBRO,12,3,quinta
466,18.14,2020,DEZEMBRO,12,4,sexta
466,18.14,2020,DEZEMBRO,12,5,sabado
466,18.14,2020,DEZEMBRO,12,6,domingo
466,18.14,2020,DEZEMBRO,12,7,segunda
466,18.14,2020,DEZEMBRO,12,8,terca
466,18.14,2020,DEZEMBRO,12,9,quarta
466,18.14,2020,DEZEMBRO,12,10,quinta
466,18.14,2020,DEZEMBRO,12,11,sexta
466,18.14,2020,DEZEMBRO,12,12,sabado
466,18.14,2020,DEZEMBRO,12,13,domingo
466,18.14,2020,DEZEMBRO,12,14,segunda
466,18.14,2020,DEZEMBRO,12,15,terca
466,18.14,2020,DEZEMBRO,12,16,quarta
466,18.14,2020,DEZEMBRO,12,17,quinta
466,18.14,2020,DEZEMBRO,12,18,sexta
466,18.14,2020,DEZEMBRO,12,19,sabado
466,18.14,2020,DEZEMBRO,12,20,domingo
466,18.14,2020,DEZEMBRO,12,21,segunda
466,18.14,2020,DEZEMBRO,12,22,terca
466,18.14,2020,DEZEMBRO,12,23,quarta
466,18.14,2020,DEZEMBRO,12,24,quinta
466,18.14,2020,DEZEMBRO,12,25,sexta
466,18.14,2020,DEZEMBRO,12,26,sabado
466,18.14,2020,DEZEMBRO,12,27,domingo
466,18.14,2020,DEZEMBRO,12,28,segunda
466,18.14,2020,DEZEMBRO,12,29,terca
466,18.14,2020,DEZEMBRO,12,30,quarta
466,18.14,2020,DEZEMBRO,12,31,quinta
